Station Name,Longitude,Latitude,Climate ID,Province,Year,Month,Tm,DwTm,D,Tx,DwTx,Tn,DwTn,S,DwS,S%N,P,DwP,P%N,S_G,Pd,BS,DwBS,BS%,HDD,CDD,province
MONCTON / GREATER MONCTON ROMEO LEBLANC INTL A,-64.679,46.112,8103202,NB,2022,6,15.9,0.0,,30.7,0.0,0.9,0.0,,,,,,,,,,,,80.4,18.6,NB
MONCTON / GREATER MONCTON ROMEO LEBLANC INTL A,-64.679,46.112,8103202,NB,2022,7,20.4,0.0,,33.4,0.0,8.7,0.0,,,,,,,,,,,,11.2,85.3,NB
MONCTON / GREATER MONCTON ROMEO LEBLANC INTL A,-64.679,46.112,8103202,NB,2022,8,20.4,0.0,,33.7,0.0,10.9,0.0,,,,,,,,,,,,6.2,81.2,NB
MONCTON / GREATER MONCTON ROMEO LEBLANC INTL A,-64.679,46.112,8103202,NB,2022,9,14.7,0.0,,26.2,0.0,2.8,0.0,,,,,,,,,,,,103.2,5.3,NB
MONCTON / GREATER MONCTON ROMEO LEBLANC INTL A,-64.679,46.112,8103202,NB,2022,10,11.1,0.0,,23.1,0.0,-2.5,0.0,,,,,,,,,,,,213.7,1.2,NB
MONCTON / GREATER MONCTON ROMEO LEBLANC INTL A,-64.679,46.112,8103202,NB,2022,11,2.9,6.0,,23.0,6.0,-10.9,6.0,,,,,,,,,,,,364.4,0.9,NB
MONCTON / GREATER MONCTON ROMEO LEBLANC INTL A,-64.679,46.112,8103202,NB,2022,12,-1.2,0.0,,11.3,0.0,-14.2,0.0,,,,,,,,,,,,596.3,0.0,NB
MONCTON / GREATER MONCTON ROMEO LEBLANC INTL A,-64.679,46.112,8103202,NB,2023,1,-3.4,0.0,,9.8,0.0,-16.0,0.0,,,,,,,,,,,,664.5,0.0,NB
MONCTON / GREATER MONCTON ROMEO LEBLANC INTL A,-64.679,46.112,8103202,NB,2023,2,-8.1,0.0,,10.2,0.0,-28.4,0.0,,,,,,,,,,,,731.2,0.0,NB
MONCTON / GREATER MONCTON ROMEO LEBLANC INTL A,-64.679,46.112,8103202,NB,2023,3,-1.8,1.0,,6.5,1.0,-16.2,1.0,,,,,,,,,,,,594.8,0.0,NB
MONCTON / GREATER MONCTON ROMEO LEBLANC INTL A,-64.679,46.112,8103202,NB,2023,4,5.0,0.0,,18.4,0.0,-7.0,0.0,,,,,,,,,,,,391.2,0.0,NB
MONCTON / GREATER MONCTON ROMEO LEBLANC INTL A,-64.679,46.112,8103202,NB,2023,5,9.7,0.0,,31.8,0.0,-1.7,0.0,,,,,,,,,,,,260.3,3.7,NB
MONCTON / GREATER MONCTON ROMEO LEBLANC INTL A,-64.679,46.112,8103202,NB,2023,6,15.1,0.0,,33.9,0.0,4.7,0.0,,,,,,,,,,,,116.5,30.3,NB
MONCTON / GREATER MONCTON ROMEO LEBLANC INTL A,-64.679,46.112,8103202,NB,2023,7,22.4,0.0,,33.1,0.0,11.4,0.0,,,,,,,,,,,,0.0,137.7,NB
MONCTON / GREATER MONCTON ROMEO LEBLANC INTL A,-64.679,46.112,8103202,NB,2023,8,18.1,1.0,,26.5,1.0,7.0,1.0,,,,,,,,,,,,15.6,18.2,NB
MONCTON / GREATER MONCTON ROMEO LEBLANC INTL A,-64.679,46.112,8103202,NB,2023,9,16.2,3.0,,31.0,3.0,2.2,3.0,,,,,,,,,,,,69.6,21.8,NB
MONCTON / GREATER MONCTON ROMEO LEBLANC INTL A,-64.679,46.112,8103202,NB,2023,10,10.8,0.0,,24.9,0.0,-4.7,0.0,,,,,,,,,,,,224.6,0.2,NB
MONCTON / GREATER MONCTON ROMEO LEBLANC INTL A,-64.679,46.112,8103202,NB,2023,11,0.5,0.0,,14.2,0.0,-10.8,0.0,,,,,,,,,,,,524.1,0.0,NB
MONCTON / GREATER MONCTON ROMEO LEBLANC INTL A,-64.679,46.112,8103202,NB,2023,12,-0.7,0.0,,15.7,0.0,-13.3,0.0,,,,,,,,,,,,579.2,0.0,NB
MONCTON / GREATER MONCTON ROMEO LEBLANC INTL A,-64.679,46.112,8103202,NB,2024,1,-6.1,4.0,,6.3,4.0,-17.8,4.0,,,,,,,,,,,,650.1,0.0,NB
MONCTON / GREATER MONCTON ROMEO LEBLANC INTL A,-64.679,46.112,8103202,NB,2024,2,-3.8,0.0,,11.1,0.0,-17.2,0.0,,,,,,,,,,,,630.8,0.0,NB
MONCTON / GREATER MONCTON ROMEO LEBLANC INTL A,-64.679,46.112,8103202,NB,2024,3,0.5,0.0,,11.3,0.0,-15.6,0.0,,,,,,,,,,,,541.8,0.0,NB
MONCTON / GREATER MONCTON ROMEO LEBLANC INTL A,-64.679,46.112,8103202,NB,2024,4,4.6,0.0,,19.2,0.0,-7.5,0.0,,,,,,,,,,,,402.0,0.0,NB
MONCTON / GREATER MONCTON ROMEO LEBLANC INTL A,-64.679,46.112,8103202,NB,2024,5,11.1,0.0,,27.2,0.0,-1.4,0.0,,,,,,,,,,,,215.6,1.0,NB
MONCTON / GREATER MONCTON ROMEO LEBLANC INTL A,-64.679,46.112,8103202,NB,2024,6,17.0,0.0,,34.7,0.0,3.4,0.0,,,,,,,,,,,,60.6,31.8,NB
MONCTON / GREATER MONCTON ROMEO LEBLANC INTL A,-64.679,46.112,8103202,NB,2024,7,21.2,0.0,,31.5,0.0,10.1,0.0,,,,,,,,,,,,0.8,101.3,NB
MONCTON / GREATER MONCTON ROMEO LEBLANC INTL A,-64.679,46.112,8103202,NB,2024,8,19.9,0.0,,31.9,0.0,6.3,0.0,,,,,,,,,,,,12.6,72.7,NB
MONCTON / GREATER MONCTON ROMEO LEBLANC INTL A,-64.679,46.112,8103202,NB,2024,9,15.0,6.0,,28.6,6.0,5.3,6.0,,,,,,,,,,,,76.5,4.8,NB
MONCTON / GREATER MONCTON ROMEO LEBLANC INTL A,-64.679,46.112,8103202,NB,2024,10,9.8,2.0,,22.2,2.0,-4.7,2.0,,,,,,,,,,,,239.0,0.0,NB
MONCTON / GREATER MONCTON ROMEO LEBLANC INTL A,-64.679,46.112,8103202,NB,2024,11,3.9,0.0,,21.8,0.0,-5.5,0.0,,,,,,,,,,,,424.4,0.0,NB
MONCTON / GREATER MONCTON ROMEO LEBLANC INTL A,-64.679,46.112,8103202,NB,2024,12,-3.7,1.0,,14.2,1.0,-17.6,1.0,,,,,,,,,,,,650.2,0.0,NB
MONCTON / GREATER MONCTON ROMEO LEBLANC INTL A,-64.679,46.112,8103202,NB,2025,1,-7.7,0.0,,4.9,0.0,-25.2,0.0,,,,,,,,,,,,796.6,0.0,NB
MONCTON / GREATER MONCTON ROMEO LEBLANC INTL A,-64.679,46.112,8103202,NB,2025,2,-8.3,0.0,,9.2,0.0,-21.1,0.0,,,,,,,,,,,,736.3,0.0,NB
MONCTON / GREATER MONCTON ROMEO LEBLANC INTL A,-64.679,46.112,8103202,NB,2025,3,0.2,0.0,,16.5,0.0,-16.8,0.0,,,,,,,,,,,,552.3,0.0,NB
MONCTON / GREATER MONCTON ROMEO LEBLANC INTL A,-64.679,46.112,8103202,NB,2025,4,4.5,0.0,,20.9,0.0,-7.0,0.0,,,,,,,,,,,,406.5,0.0,NB
MONCTON / GREATER MONCTON ROMEO LEBLANC INTL A,-64.679,46.112,8103202,NB,2025,5,10.6,0.0,,29.6,0.0,-3.5,0.0,,,,,,,,,,,,234.4,4.7,NB
MONCTON / GREATER MONCTON ROMEO LEBLANC INTL A,-64.679,46.112,8103202,NB,2025,6,16.8,1.0,,33.7,1.0,6.0,1.0,,,,,,,,,,,,59.9,24.5,NB
MONCTON / GREATER MONCTON ROMEO LEBLANC INTL A,-64.679,46.112,8103202,NB,2025,7,20.4,0.0,,33.7,0.0,9.2,0.0,,,,,,,,,,,,7.4,81.0,NB
MONCTON / GREATER MONCTON ROMEO LEBLANC INTL A,-64.679,46.112,8103202,NB,2025,8,19.3,0.0,,36.8,0.0,5.8,0.0,,,,,,,,,,,,23.2,62.1,NB
MONCTON / GREATER MONCTON ROMEO LEBLANC INTL A,-64.679,46.112,8103202,NB,2025,9,15.5,0.0,,29.6,0.0,1.8,0.0,,,,,,,,,,,,86.4,10.8,NB
MONCTON / GREATER MONCTON ROMEO LEBLANC INTL A,-64.679,46.112,8103202,NB,2025,10,10.2,0.0,,30.4,0.0,-1.3,0.0,,,,,,,,,,,,244.8,3.7,NB
MONCTON / GREATER MONCTON ROMEO LEBLANC INTL A,-64.679,46.112,8103202,NB,2025,11,2.4,0.0,,16.4,0.0,-7.2,0.0,,,,,,,,,,,,468.9,0.0,NB
MONCTON / GREATER MONCTON ROMEO LEBLANC INTL A,-64.679,46.112,8103202,NB,2025,12,-5.8,1.0,,13.2,1.0,-17.5,1.0,,,,,,,,,,,,713.6,0.0,NB
MOUNT CARLETON,-66.933,47.417,8103256,NB,1995,1,-10.5,0.0,3.0,11.5,0.0,-40.0,0.0,103.0,0.0,133.0,126.0,0.0,128.0,40.0,14.0,48.9,0.0,68.0,883.0,0.0,NB
MOUNT CARLETON,-66.933,47.417,8103256,NB,1995,2,-14.3,0.0,-2.7,3.5,0.0,-35.0,0.0,78.0,0.0,132.0,78.0,0.0,114.0,69.0,10.0,101.3,0.0,102.0,904.2,0.0,NB
MOUNT CARLETON,-66.933,47.417,8103256,NB,1995,3,-5.0,0.0,0.4,11.0,0.0,-34.0,0.0,57.0,0.0,99.0,65.5,0.0,85.0,57.0,11.0,108.1,0.0,79.0,713.3,0.0,NB
MOUNT CARLETON,-66.933,47.417,8103256,NB,1995,4,0.0,0.0,-2.2,14.5,0.0,-22.0,0.0,31.0,0.0,112.0,81.9,0.0,108.0,0.0,11.0,134.3,0.0,88.0,538.7,0.0,NB
MOUNT CARLETON,-66.933,47.417,8103256,NB,1995,5,8.0,0.0,-1.4,22.0,0.0,-5.5,0.0,25.0,0.0,980.0,105.8,0.0,114.0,0.0,13.0,193.1,0.0,93.0,311.3,0.0,NB
MOUNT CARLETON,-66.933,47.417,8103256,NB,1995,6,15.5,0.0,0.9,33.0,0.0,-1.5,0.0,0.0,0.0,,83.9,0.0,80.0,0.0,9.0,276.0,0.0,125.0,100.8,24.5,NB
MOUNT CARLETON,-66.933,47.417,8103256,NB,1995,7,19.4,0.0,2.1,31.0,0.0,6.0,0.0,0.0,0.0,,63.3,0.0,53.0,0.0,11.0,265.8,0.0,112.0,14.5,58.7,NB
MOUNT CARLETON,-66.933,47.417,8103256,NB,1995,8,16.9,0.0,0.8,33.0,0.0,-1.0,0.0,0.0,0.0,,36.3,0.0,35.0,0.0,8.0,276.2,0.5833333333333333,,66.3,33.1,NB
MOUNT CARLETON,-66.933,47.417,8103256,NB,1995,9,10.0,0.0,-1.3,25.0,0.0,-5.5,0.0,0.0,0.0,,45.4,0.0,47.0,0.0,8.0,185.3,0.0,123.0,239.7,0.0,NB
MOUNT CARLETON,-66.933,47.417,8103256,NB,1995,10,8.1,0.0,2.9,23.5,0.0,-5.0,0.0,0.0,0.0,0.0,143.6,0.0,151.0,0.0,14.0,80.8,0.0,77.0,308.1,0.0,NB
MOUNT CARLETON,-66.933,47.417,8103256,NB,1995,11,-2.0,0.0,-0.5,15.5,0.0,-28.0,0.0,21.8,0.0,70.0,86.4,0.0,90.0,10.0,12.0,55.8,0.0,110.0,598.5,0.0,NB
MOUNT CARLETON,-66.933,47.417,8103256,NB,1995,12,-11.4,0.0,-2.4,1.0,0.0,-31.5,0.0,133.0,0.0,215.0,133.0,0.0,147.0,50.0,10.0,39.4,0.0,79.0,912.7,0.0,NB
MOUNT CARLETON,-66.933,47.417,8103256,NB,1996,1,-13.3,0.0,0.2,13.0,0.0,-34.0,0.0,38.0,0.0,49.0,94.3,0.0,96.0,8.0,11.0,80.2,0.0,111.0,969.4,0.0,NB
MOUNT CARLETON,-66.933,47.417,8103256,NB,1996,2,-10.7,0.0,0.9,9.0,0.0,-34.0,0.0,64.0,0.0,109.0,95.4,0.0,140.0,3.0,12.0,81.5,0.0,82.0,832.0,0.0,NB
MOUNT CARLETON,-66.933,47.417,8103256,NB,1996,3,-6.2,0.0,-0.7,11.0,0.0,-27.0,0.0,63.0,0.0,110.0,66.0,0.0,86.0,0.0,10.0,143.6,0.0,104.0,749.7,0.0,NB
MOUNT CARLETON,-66.933,47.417,8103256,NB,1996,4,2.7,0.0,0.5,17.0,0.0,-11.0,0.0,37.0,0.0,134.0,82.9,0.0,110.0,0.0,16.0,110.7,0.0,72.0,458.6,0.0,NB
MOUNT CARLETON,-66.933,47.417,8103256,NB,1996,5,7.6,0.0,-1.7,22.5,0.0,-8.0,0.0,15.0,0.0,588.0,76.2,0.0,82.0,0.0,14.0,205.4,0.0,99.0,321.5,0.0,NB
MOUNT CARLETON,-66.933,47.417,8103256,NB,1996,6,15.4,0.0,0.9,31.0,0.0,-1.5,0.0,0.0,0.0,,84.2,0.0,81.0,0.0,13.0,240.8,0.0,109.0,99.1,22.4,NB
MOUNT CARLETON,-66.933,47.417,8103256,NB,1996,7,17.4,0.0,0.1,29.0,0.0,5.0,0.0,0.0,0.0,,123.7,0.0,104.0,0.0,14.0,209.7,0.0,88.0,38.0,18.0,NB
MOUNT CARLETON,-66.933,47.417,8103256,NB,1996,8,16.2,0.0,0.0,31.0,0.0,2.0,0.0,0.0,0.0,,59.3,0.0,57.0,0.0,13.0,231.4,0.5833333333333333,,75.3,19.6,NB
MOUNT CARLETON,-66.933,47.417,8103256,NB,1996,9,11.2,0.0,-0.1,27.0,0.0,-4.5,0.0,0.0,0.0,,80.8,0.0,83.0,0.0,11.0,142.8,0.0,95.0,206.1,1.5,NB
MOUNT CARLETON,-66.933,47.417,8103256,NB,1996,10,4.5,0.0,-0.7,22.0,0.0,-9.0,0.0,0.0,0.0,0.0,113.0,0.0,119.0,0.0,15.0,89.9,0.0,85.0,417.0,0.0,NB
MOUNT CARLETON,-66.933,47.417,8103256,NB,1996,11,-2.5,0.0,-1.1,17.0,0.0,-22.0,0.0,46.6,0.0,149.0,92.8,0.0,96.0,12.0,11.0,54.6,0.0,108.0,615.4,0.0,NB
MOUNT CARLETON,-66.933,47.417,8103256,NB,1996,12,-4.6,0.0,4.5,10.0,0.0,-27.0,0.0,24.0,0.0,39.0,99.6,0.0,110.0,7.0,12.0,39.6,0.0,79.0,699.8,0.0,NB
MOUNT CARLETON,-66.933,47.417,8103256,NB,1997,1,-13.1,0.0,0.3,6.0,0.0,-39.0,0.0,109.0,0.0,140.0,130.8,0.0,133.0,28.0,16.0,83.1,0.0,115.0,965.4,0.0,NB
MOUNT CARLETON,-66.933,47.417,8103256,NB,1997,2,-12.8,0.0,-1.2,2.0,0.0,-37.5,0.0,100.0,0.0,170.0,100.0,0.0,146.0,73.0,14.0,99.4,0.0,100.0,862.1,0.0,NB
MOUNT CARLETON,-66.933,47.417,8103256,NB,1997,3,-8.7,0.0,-3.3,10.0,0.0,-34.0,0.0,66.0,0.0,115.0,86.8,0.0,113.0,55.0,12.0,130.2,0.0,95.0,827.7,0.0,NB
MOUNT CARLETON,-66.933,47.417,8103256,NB,1997,4,0.4,0.0,-1.8,15.0,0.0,-15.0,0.0,35.0,0.0,127.0,50.6,0.0,67.0,10.0,8.0,176.3,0.0,115.0,527.2,0.0,NB
MOUNT CARLETON,-66.933,47.417,8103256,NB,1997,5,7.2,0.0,-2.2,23.5,0.0,-4.0,0.0,0.0,0.0,0.0,165.9,0.0,179.0,0.0,20.0,0.0,30.958333333333332,,335.1,0.0,NB
MOUNT CARLETON,-66.933,47.417,8103256,NB,1997,6,14.4,0.0,-0.2,31.5,0.0,-4.0,0.0,0.0,0.0,,91.4,0.0,87.0,0.0,10.0,257.7,0.04166666666666666,,118.6,10.5,NB
MOUNT CARLETON,-66.933,47.417,8103256,NB,1997,7,16.8,0.0,-0.5,32.0,0.0,0.0,0.0,0.0,0.0,,85.2,0.0,71.0,0.0,13.0,271.9,0.0,114.0,59.7,22.2,NB
MOUNT CARLETON,-66.933,47.417,8103256,NB,1997,8,15.0,0.0,-1.1,29.0,0.0,1.5,0.0,0.0,0.0,,105.8,0.0,102.0,0.0,17.0,174.6,0.5833333333333333,,96.8,4.5,NB
MOUNT CARLETON,-66.933,47.417,8103256,NB,1997,9,11.2,0.0,-0.1,23.5,0.0,-5.0,0.0,0.0,0.0,,94.2,0.0,97.0,0.0,12.0,103.4,0.0,69.0,205.1,0.0,NB
MOUNT CARLETON,-66.933,47.417,8103256,NB,1997,10,3.9,0.0,-1.3,19.0,0.0,-8.0,0.0,26.0,0.0,616.0,41.1,0.0,43.0,,8.0,85.2,0.9166666666666665,,435.9,0.0,NB
MOUNT CARLETON,-66.933,47.417,8103256,NB,1997,11,-3.2,0.0,-1.8,17.0,0.0,-25.0,0.0,27.2,0.0,87.0,83.4,0.0,86.0,12.0,11.0,58.7,0.375,,636.9,0.0,NB
MOUNT CARLETON,-66.933,47.417,8103256,NB,1997,12,-9.4,0.0,-0.3,3.0,0.0,-32.0,0.0,100.0,0.0,161.0,105.4,0.0,116.0,40.0,14.0,45.2,0.0,91.0,848.4,0.0,NB
MOUNT CARLETON,-66.933,47.417,8103256,NB,1998,1,-11.6,0.0,1.8,3.0,0.0,-34.0,0.0,113.2,0.0,146.0,113.2,0.0,115.0,76.0,15.0,63.7,0.0,89.0,918.7,0.0,NB
MOUNT CARLETON,-66.933,47.417,8103256,NB,1998,2,-8.4,0.0,3.2,7.0,0.0,-30.0,0.0,23.0,0.0,39.0,52.4,0.0,77.0,60.0,7.0,111.0,0.0,112.0,737.8,0.0,NB
MOUNT CARLETON,-66.933,47.417,8103256,NB,1998,3,-4.0,0.0,1.4,13.0,0.0,-24.0,0.0,54.0,0.0,94.0,129.8,0.0,169.0,18.0,18.0,103.9,0.0,76.0,682.0,0.0,NB
MOUNT CARLETON,-66.933,47.417,8103256,NB,1998,4,2.6,0.0,0.3,20.0,0.0,-11.0,0.0,13.0,0.0,47.0,51.6,0.0,68.0,,10.0,166.4,0.0,109.0,463.2,0.0,NB
MOUNT CARLETON,-66.933,47.417,8103256,NB,1998,5,11.8,0.0,2.5,25.5,0.0,-3.0,0.0,0.0,0.0,0.0,102.2,0.0,110.0,0.0,14.0,194.3,0.0,94.0,191.1,0.0,NB
MOUNT CARLETON,-66.933,47.417,8103256,NB,1998,6,14.9,0.0,0.4,28.5,0.0,-4.0,0.0,0.0,0.0,,148.0,0.0,142.0,0.0,11.0,173.9,1.75,,103.7,11.6,NB
MOUNT CARLETON,-66.933,47.417,8103256,NB,1998,7,18.4,0.0,1.1,32.0,0.0,5.0,0.0,0.0,0.0,,212.3,0.0,178.0,0.0,18.0,260.0,0.0,109.0,25.7,36.9,NB
MOUNT CARLETON,-66.933,47.417,8103256,NB,1998,8,15.7,0.0,-0.5,31.0,0.0,1.0,0.0,0.0,0.0,,106.5,0.0,103.0,0.0,9.0,215.5,0.0,100.0,84.6,13.3,NB
MOUNT CARLETON,-66.933,47.417,8103256,NB,1998,9,12.1,0.0,0.8,22.5,0.0,-3.0,0.0,0.0,0.0,,189.7,0.0,195.0,0.0,19.0,121.3,0.0,81.0,178.2,0.5,NB
MOUNT CARLETON,-66.933,47.417,8103256,NB,1998,10,5.4,0.0,0.2,16.5,0.0,-9.0,0.0,0.0,0.0,0.0,128.8,0.0,135.0,0.0,15.0,78.7,0.0,75.0,391.4,0.0,NB
MOUNT CARLETON,-66.933,47.417,8103256,NB,1998,11,-1.8,0.0,-0.4,8.0,0.0,-15.0,0.0,29.0,0.0,93.0,67.7,0.0,70.0,8.0,13.0,36.0,0.0,71.0,593.0,0.0,NB
MOUNT CARLETON,-66.933,47.417,8103256,NB,1998,12,-7.1,0.0,1.9,10.0,0.0,-26.0,0.0,38.0,0.0,61.0,61.8,0.0,68.0,11.0,12.0,60.3,0.0,121.0,779.4,0.0,NB
MOUNT CARLETON,-66.933,47.417,8103256,NB,1999,1,-13.0,0.0,0.4,10.0,0.0,-38.5,0.0,71.0,0.0,91.0,92.6,0.0,94.0,17.0,11.0,89.1,0.0,124.0,962.5,0.0,NB
MOUNT CARLETON,-66.933,47.417,8103256,NB,1999,2,-8.7,0.0,2.8,7.0,0.0,-31.5,0.0,40.5,0.0,69.0,44.3,0.0,65.0,28.0,9.0,116.0,0.0,117.0,747.7,0.0,NB
MOUNT CARLETON,-66.933,47.417,8103256,NB,1999,3,-1.6,0.0,3.8,22.0,0.0,-18.0,0.0,106.0,0.0,185.0,123.8,0.0,161.0,16.0,14.0,108.8,0.0,79.0,607.3,0.0,NB
MOUNT CARLETON,-66.933,47.417,8103256,NB,1999,4,2.4,0.0,0.1,19.5,0.0,-13.0,0.0,40.0,0.0,145.0,75.4,0.0,100.0,0.0,11.0,156.9,0.0,102.0,468.7,0.0,NB
MOUNT CARLETON,-66.933,47.417,8103256,NB,1999,5,12.3,0.0,3.0,31.0,0.0,-5.5,0.0,2.0,0.0,78.0,42.0,0.0,45.0,0.0,7.0,280.5,0.0,135.0,179.8,4.3,NB
MOUNT CARLETON,-66.933,47.417,8103256,NB,1999,6,17.4,0.0,2.8,32.0,0.0,0.0,0.0,0.0,0.0,,114.5,0.0,110.0,0.0,13.0,259.5,1.1666666666666665,,65.2,46.3,NB
MOUNT CARLETON,-66.933,47.417,8103256,NB,1999,7,18.4,0.0,1.2,32.0,0.0,3.5,0.0,0.0,0.0,,107.4,0.0,90.0,0.0,14.0,246.6,0.0,104.0,35.3,48.8,NB
MOUNT CARLETON,-66.933,47.417,8103256,NB,1999,8,15.7,0.0,-0.5,29.5,0.0,2.0,0.0,0.0,0.0,,105.0,0.0,101.0,0.0,10.0,196.1,1.25,,88.0,16.0,NB
MOUNT CARLETON,-66.933,47.417,8103256,NB,1999,9,15.5,0.0,4.2,31.0,0.0,-1.5,0.0,0.0,0.0,,223.7,0.0,230.0,0.0,12.0,169.4,0.0,113.0,103.8,27.6,NB
MOUNT CARLETON,-66.933,47.417,8103256,NB,1999,10,3.8,0.0,-1.4,17.0,0.0,-10.0,0.0,0.0,0.0,0.0,97.2,0.0,102.0,0.0,16.0,72.5,0.0,69.0,441.7,0.0,NB
MOUNT CARLETON,-66.933,47.417,8103256,NB,1999,11,0.9,0.0,2.3,18.0,0.0,-20.0,0.0,12.0,0.0,38.0,109.3,0.0,113.0,0.0,13.0,44.0,0.0,87.0,513.5,0.0,NB
MOUNT CARLETON,-66.933,47.417,8103256,NB,1999,12,-6.4,0.0,2.6,10.0,0.0,-26.0,0.0,33.0,0.0,53.0,82.8,0.0,91.0,12.0,12.0,48.8,0.16666666666666666,,757.6,0.0,NB
MOUNT CARLETON,-66.933,47.417,8103256,NB,2000,1,-12.2,0.0,1.2,5.5,0.0,-32.5,0.0,81.0,0.0,104.0,95.0,0.0,96.0,30.0,15.0,49.6,0.0,69.0,936.3,0.0,NB
MOUNT CARLETON,-66.933,47.417,8103256,NB,2000,2,-11.0,0.0,0.5,11.0,0.0,-34.0,0.0,77.0,0.0,131.0,106.0,0.0,155.0,22.0,12.0,94.5,0.0,95.0,841.4,0.0,NB
MOUNT CARLETON,-66.933,47.417,8103256,NB,2000,3,-2.0,0.0,3.4,12.5,0.0,-28.0,0.0,49.0,0.0,85.0,69.2,0.0,90.0,5.0,11.0,122.6,0.0,89.0,620.7,0.0,NB
MOUNT CARLETON,-66.933,47.417,8103256,NB,2000,4,1.9,0.0,-0.4,17.0,0.0,-12.0,0.0,34.0,0.0,123.0,136.2,0.0,180.0,0.0,15.0,124.3,0.0,81.0,484.4,0.0,NB
MOUNT CARLETON,-66.933,47.417,8103256,NB,2000,5,7.9,0.0,-1.4,23.5,0.0,-7.0,0.0,0.0,0.0,0.0,91.8,0.0,99.0,0.0,11.0,185.8,0.0,90.0,312.1,0.0,NB
MOUNT CARLETON,-66.933,47.417,8103256,NB,2000,6,13.9,0.0,-0.6,29.0,0.0,-4.0,0.0,0.0,0.0,,69.5,0.0,67.0,0.0,9.0,228.7,2.0416666666666665,,139.1,16.6,NB
MOUNT CARLETON,-66.933,47.417,8103256,NB,2000,7,16.5,0.0,-0.8,29.0,0.0,4.5,0.0,0.0,0.0,,108.7,0.0,91.0,0.0,17.0,225.0,0.0,95.0,57.3,11.7,NB
MOUNT CARLETON,-66.933,47.417,8103256,NB,2000,8,16.1,0.0,-0.1,27.5,0.0,0.0,0.0,0.0,0.0,,77.4,0.0,75.0,0.0,14.0,204.7,0.0,95.0,67.7,7.9,NB
MOUNT CARLETON,-66.933,47.417,8103256,NB,2000,9,10.8,0.0,-0.5,24.0,0.0,-6.0,0.0,0.0,0.0,,69.2,0.0,71.0,0.0,9.0,166.4,0.0,111.0,216.6,1.3,NB
MOUNT CARLETON,-66.933,47.417,8103256,NB,2000,10,5.1,0.0,-0.1,22.0,0.0,-8.0,0.0,25.1,0.0,595.0,95.5,0.0,100.0,,14.0,91.8,1.625,,401.3,0.0,NB
MOUNT CARLETON,-66.933,47.417,8103256,NB,2000,11,0.8,0.0,2.2,11.0,0.0,-21.0,0.0,20.0,0.0,64.0,72.4,0.0,75.0,4.0,7.0,28.7,0.0,57.0,515.2,0.0,NB
MOUNT CARLETON,-66.933,47.417,8103256,NB,2000,12,-9.9,0.0,-0.8,14.0,0.0,-29.0,0.0,102.0,0.0,165.0,127.8,0.0,141.0,29.0,20.0,49.8,0.0,100.0,863.5,0.0,NB
MOUNT CARLETON,-66.933,47.417,8103256,NB,2001,1,-12.8,0.0,0.6,-0.5,0.0,-30.0,0.0,32.5,0.0,42.0,32.5,0.0,33.0,38.0,12.0,61.6,0.0,86.0,955.2,0.0,NB
MOUNT CARLETON,-66.933,47.417,8103256,NB,2001,2,-11.0,0.0,0.5,6.0,0.0,-31.0,0.0,96.0,0.0,163.0,101.0,0.0,148.0,,10.0,89.7,0.0,91.0,812.9,0.0,NB
MOUNT CARLETON,-66.933,47.417,8103256,NB,2001,3,-5.8,0.0,-0.3,12.0,0.0,-36.0,0.0,58.0,0.0,101.0,58.0,0.0,75.0,46.0,10.0,106.1,0.0,77.0,737.2,0.0,NB
MOUNT CARLETON,-66.933,47.417,8103256,NB,2001,4,1.7,0.0,-0.6,22.0,0.0,-13.5,0.0,32.0,0.0,116.0,50.8,0.0,67.0,,12.0,185.2,0.0,121.0,489.9,0.0,NB
MOUNT CARLETON,-66.933,47.417,8103256,NB,2001,5,11.5,0.0,2.2,28.0,0.0,-6.0,0.0,0.0,0.0,0.0,85.5,0.0,92.0,0.0,8.0,216.1,0.0,104.0,201.8,1.5,NB
MOUNT CARLETON,-66.933,47.417,8103256,NB,2001,6,15.9,0.0,1.4,31.5,0.0,1.5,0.0,0.0,0.0,,112.3,0.0,107.0,0.0,11.0,228.7,0.0,104.0,93.1,30.7,NB
MOUNT CARLETON,-66.933,47.417,8103256,NB,2001,7,16.6,0.0,-0.7,29.5,0.0,2.0,0.0,0.0,0.0,,179.3,0.0,150.0,0.0,16.0,223.0,0.5833333333333333,,63.7,19.7,NB
MOUNT CARLETON,-66.933,47.417,8103256,NB,2001,8,18.1,0.0,1.9,34.0,0.0,0.0,0.0,0.0,0.0,,85.5,0.0,83.0,0.0,12.0,263.0,0.625,,41.4,45.1,NB
MOUNT CARLETON,-66.933,47.417,8103256,NB,2001,9,,,,,,,,,,,,,,,,0.0,29.958333333333332,,,,NB
NAUWIGEWAUK,-65.9,45.467,8103441,NB,1995,1,-4.9,0.0,,9.5,0.0,-25.5,0.0,60.0,0.0,,174.1,0.0,,,16.0,,,,709.5,0.0,NB
NAUWIGEWAUK,-65.9,45.467,8103441,NB,1995,2,-8.4,0.0,,7.0,0.0,-28.0,0.0,77.0,0.0,,105.4,0.0,,,11.0,,,,739.1,0.0,NB
